theta_a,theta_f,coverage,correctness,product,f1,false_alarm_pct,accuracy,refused
0.39,0.9000000000000002,0.7701388888888889,0.5761947700631199,0.44375000000000003,0.3095004897159648,21.70138888888889,57.61947700631199,993
0.32,0.8000000000000002,0.8025462962962963,0.5526391693106432,0.4435185185185185,0.3391563698338304,28.333333333333332,55.263916931064315,853
0.27,0.7400000000000001,0.8159722222222222,0.5432624113475177,0.44328703703703703,0.35958631662688945,31.25,54.326241134751776,795
0.26,0.7200000000000001,0.8203703703703704,0.5400677200902935,0.4430555555555556,0.3622848200312989,32.22222222222222,54.00677200902935,776
0.29000000000000004,0.7700000000000001,0.8104166666666667,0.5467009425878321,0.4430555555555556,0.34985661614092584,30.138888888888886,54.67009425878321,819
0.22,0.66,0.8337962962962963,0.5313714602998334,0.44305555555555554,0.37527757216876384,35.34722222222222,53.13714602998334,718
0.33,0.8200000000000002,0.7969907407407407,0.5559105431309904,0.44305555555555554,0.33608336951802,27.152777777777775,55.59105431309904,877
0.35000000000000003,0.8600000000000002,0.7849537037037037,0.564435269831908,0.4430555555555555,0.3264933880528956,24.96527777777778,56.44352698319079,929
0.3,0.7800000000000001,0.8081018518518519,0.54798052134059,0.4428240740740741,0.34522821576763485,29.54861111111111,54.798052134059006,829
0.23,0.67,0.8314814814814815,0.5325723830734966,0.44282407407407404,0.37186681631126073,34.89583333333333,53.25723830734967,728
0.28,0.7600000000000001,0.8115740740740741,0.5456360524814603,0.44282407407407404,0.3547995139732685,30.520833333333336,54.56360524814603,814
0.36000000000000004,0.8800000000000002,0.7752314814814815,0.5712152881457151,0.44282407407407404,0.32264150943396225,23.40277777777778,57.12152881457151,971
0.2,0.6,0.844212962962963,0.5242665204277488,0.4425925925925926,0.38190238688991807,37.604166666666664,52.426652042774876,673
0.21000000000000002,0.63,0.8363425925925926,0.5292001107113202,0.4425925925925926,0.3803278688524591,36.18055555555556,52.92001107113202,707
0.26,0.7300000000000001,0.8159722222222222,0.5424113475177305,0.44259259259259254,0.3637080867850099,31.631944444444443,54.241134751773046,795
0.31,0.7900000000000001,0.8046296296296296,0.5500575373993095,0.44259259259259254,0.3417508417508417,28.993055555555557,55.00575373993095,844
0.24000000000000002,0.6900000000000001,0.825925925925926,0.5355941704035875,0.44236111111111115,0.3668322506687046,33.645833333333336,53.559417040358746,752
0.25,0.7000000000000001,0.825,0.5361952861952862,0.4423611111111111,0.363986148518661,33.229166666666664,53.61952861952862,756
0.34,0.8400000000000002,0.7914351851851852,0.55893536121673,0.4423611111111111,0.3279857397504456,26.145833333333336,55.893536121673,901
0.37,0.8900000000000002,0.7724537037037037,0.5726700629307762,0.4423611111111111,0.31573896353166986,22.67361111111111,57.267006293077614,983
0.32,0.8100000000000002,0.7972222222222223,0.5545876887340302,0.44212962962962965,0.3382226056945643,27.743055555555557,55.45876887340302,876
0.27,0.7500000000000001,0.8127314814814814,0.5440045571062375,0.4421296296296296,0.35831663326653307,30.9375,54.40045571062375,809
0.2,0.61,0.8402777777777778,0.5256198347107438,0.44166666666666665,0.3819095477386935,37.15277777777778,52.56198347107438,690
0.35000000000000003,0.8700000000000002,0.7793981481481481,0.5666765666765666,0.4416666666666666,0.3254738788719371,24.34027777777778,56.667656667656665,953
0.23,0.68,0.8252314814814815,0.5349228611500702,0.4414351851851852,0.37196969696969706,34.166666666666664,53.49228611500701,755
0.25,0.7100000000000001,0.8203703703703704,0.5380925507900677,0.44143518518518515,0.3642718446601942,32.673611111111114,53.80925507900677,776
0.34,0.8500000000000002,0.7858796296296297,0.5614138438880707,0.4412037037037037,0.32776523702031607,25.48611111111111,56.14138438880707,925
0.21000000000000002,0.64,0.8317129629629629,0.5301976064569998,0.4409722222222222,0.3789551140544518,35.729166666666664,53.019760645699975,727
0.32,0.8200000000000002,0.7921296296296296,0.5566919929865576,0.4409722222222222,0.3378437363596682,27.152777777777775,55.669199298655755,898
0.38,0.9000000000000002,0.7657407407407407,0.5758766626360339,0.4409722222222222,0.31056511056511055,21.70138888888889,57.58766626360339,1012
0.22,0.67,0.8284722222222223,0.5319921765856385,0.44074074074074077,0.3724241288872237,34.89583333333333,53.199217658563846,741
0.2,0.62,0.836574074074074,0.5268400664084117,0.4407407407407407,0.38177874186550975,36.736111111111114,52.684006640841176,706
0.24000000000000002,0.7000000000000001,0.8215277777777777,0.5364891518737672,0.4407407407407407,0.36510999614048634,33.229166666666664,53.64891518737672,771
0.31,0.8000000000000002,0.7983796296296296,0.5520440707451435,0.4407407407407407,0.34002563007261855,28.333333333333332,55.20440707451435,871
0.3,0.7900000000000001,0.8020833333333334,0.5492063492063493,0.4405092592592593,0.342038753159225,28.993055555555557,54.920634920634924,855
0.26,0.7400000000000001,0.8113425925925926,0.5429386590584879,0.44050925925925927,0.3607342378292099,31.25,54.29386590584879,815
0.29000000000000004,0.7800000000000001,0.8039351851851851,0.5479412611575007,0.44050925925925927,0.3463780183180683,29.54861111111111,54.794126115750075,847
0.33,0.8300000000000002,0.7902777777777777,0.557410661980082,0.44050925925925927,0.33230225364560323,26.52777777777778,55.741066198008205,906
0.39,0.9100000000000003,0.7615740740740741,0.5781155015197569,0.4402777777777778,0.30251256281407035,20.9375,57.81155015197569,1030
0.28,0.7700000000000001,0.8064814814814815,0.5459242250287026,0.44027777777777777,0.3505747126436782,30.138888888888886,54.592422502870264,836
0.25,0.7200000000000001,0.8159722222222222,0.539290780141844,0.44004629629629627,0.3631372549019608,32.22222222222222,53.9290780141844,795
0.27,0.7600000000000001,0.8078703703703703,0.5446991404011461,0.44004629629629627,0.35537525354969574,30.520833333333336,54.46991404011461,830
0.34,0.8600000000000002,0.78125,0.5632592592592592,0.44004629629629627,0.32694063926940636,24.96527777777778,56.32592592592592,945
0.21000000000000002,0.65,0.8291666666666667,0.5304299274148521,0.4398148148148149,0.3774981495188749,35.520833333333336,53.04299274148521,738
0.36000000000000004,0.8900000000000002,0.7673611111111112,0.5731523378582202,0.4398148148148148,0.3174143753014954,22.67361111111111,57.315233785822016,1005
0.24000000000000002,0.7100000000000001,0.8168981481481481,0.5383961462170587,0.43981481481481477,0.3654070899883132,32.673611111111114,53.83961462170587,791
0.25,0.7300000000000001,0.8115740740740741,0.5416428978893326,0.4395833333333334,0.36457097667062077,31.631944444444443,54.16428978893326,814
0.26,0.7500000000000001,0.8081018518518519,0.5436837582354627,0.43935185185185194,0.3594692400482509,30.9375,54.368375823546266,829
0.2,0.63,0.8314814814814815,0.5283964365256125,0.4393518518518519,0.381300219138057,36.18055555555556,52.83964365256125,728
0.35000000000000003,0.8800000000000002,0.7708333333333334,0.56996996996997,0.4393518518518519,0.3232514177693762,23.40277777777778,56.996996996997,990
0.37,0.9000000000000002,0.762962962962963,0.5758495145631068,0.4393518518518519,0.31133004926108376,21.70138888888889,57.584951456310684,1024
0.22,0.68,0.8222222222222222,0.5343468468468469,0.4393518518518518,0.3725341426403642,34.166666666666664,53.43468468468468,768
0.31,0.8100000000000002,0.7930555555555555,0.5539988324576766,0.4393518518518518,0.3391003460207613,27.743055555555557,55.399883245767654,894
0.21000000000000002,0.66,0.8273148148148148,0.5307778399552322,0.4391203703703703,0.3768115942028985,35.34722222222222,53.07778399552322,746
0.23,0.6900000000000001,0.819212962962963,0.5357445606103419,0.43888888888888894,0.36880522474068383,33.645833333333336,53.57445606103419,781
0.33,0.8400000000000002,0.7858796296296297,0.5581737849779087,0.43865740740740744,0.3291592128801431,26.145833333333336,55.81737849779087,925
0.34,0.8700000000000002,0.7756944444444445,0.5655028349746344,0.4386574074074074,0.3259259259259259,24.34027777777778,56.55028349746344,969
0.3,0.8000000000000002,0.7958333333333333,0.5511925538103548,0.43865740740740733,0.34031637451902524,28.333333333333332,55.11925538103548,882
0.24000000000000002,0.7200000000000001,0.8125,0.5396011396011396,0.43842592592592594,0.36428009441384734,32.22222222222222,53.960113960113965,810
0.32,0.8300000000000002,0.7854166666666667,0.5582080754494547,0.4384259259259259,0.3340737450022212,26.52777777777778,55.820807544945474,927
0.29000000000000004,0.7900000000000001,0.7979166666666667,0.5491731940818103,0.4381944444444445,0.3431952662721893,28.993055555555557,54.91731940818103,873
0.31,0.8200000000000002,0.787962962962963,0.5561104582843713,0.43819444444444444,0.3387308533916849,27.152777777777775,55.611045828437135,916
0.24000000000000002,0.7300000000000001,0.8081018518518519,0.5419650529934116,0.43796296296296294,0.3657278857596192,31.631944444444443,54.196505299341155,829
0.2,0.64,0.8268518518518518,0.5293952967525196,0.4377314814814815,0.3799336038362228,35.729166666666664,52.93952967525196,748
0.28,0.7800000000000001,0.8,0.5471643518518519,0.4377314814814815,0.3471005423445974,29.54861111111111,54.71643518518518,864
0.27,0.7700000000000001,0.8027777777777778,0.5449826989619377,0.43750000000000006,0.3511513157894737,30.138888888888886,54.498269896193776,852
0.33,0.8500000000000002,0.7803240740740741,0.5606644912488876,0.43750000000000006,0.32895333031264157,25.48611111111111,56.06644912488876,949
0.19,0.6,0.8375,0.5223880597014925,0.4375,0.38285714285714284,37.604166666666664,52.23880597014925,702
0.25,0.7400000000000001,0.8069444444444445,0.5421686746987951,0.4375,0.36160000000000003,31.25,54.21686746987952,834
0.38,0.9100000000000003,0.757175925925926,0.5778049526138795,0.4375,0.30358043368633386,20.9375,57.780495261387955,1049
0.23,0.7000000000000001,0.8148148148148148,0.5366477272727272,0.4372685185185185,0.36709351959642994,33.229166666666664,53.66477272727273,800
0.26,0.7600000000000001,0.8032407407407407,0.5443804034582133,0.4372685185185185,0.35653235653235654,30.520833333333336,54.43804034582133,850
0.3,0.8100000000000002,0.7905092592592593,0.5531478770131771,0.4372685185185185,0.33939393939393936,27.743055555555557,55.31478770131771,905
0.36000000000000004,0.9000000000000002,0.7578703703703704,0.5763591936469151,0.4368055555555556,0.31302625061911843,21.70138888888889,57.63591936469151,1046
0.21000000000000002,0.67,0.8219907407407407,0.5313996057448606,0.4368055555555555,0.37396538750940556,34.89583333333333,53.139960574486054,769
0.22,0.6900000000000001,0.8162037037037037,0.5351673284174702,0.4368055555555555,0.3693728357060408,33.645833333333336,53.516732841747015,794
0.32,0.8400000000000002,0.7810185185185186,0.5589804386484885,0.4365740740740741,0.33093525179856115,26.145833333333336,55.898043864848844,946
0.19,0.61,0.8335648148148148,0.5237434046098306,0.43657407407407406,0.38287153652392947,37.15277777777778,52.37434046098306,719
0.2,0.65,0.8243055555555555,0.5296265094074698,0.43657407407407406,0.37847866419294984,35.520833333333336,52.96265094074698,759
0.39,0.9200000000000003,0.7518518518518519,0.5803571428571429,0.43634259259259267,0.2941481097876748,20.069444444444446,58.03571428571429,1072
0.23,0.7100000000000001,0.8101851851851852,0.5385714285714286,0.4363425925925926,0.3674108891500196,32.673611111111114,53.85714285714286,820
0.25,0.7500000000000001,0.8037037037037037,0.5429147465437788,0.4363425925925926,0.36033857315598544,30.9375,54.29147465437788,848
0.33,0.8600000000000002,0.7756944444444445,0.5625186511489108,0.4363425925925926,0.32813932172318977,24.96527777777778,56.251865114891075,969
0.35000000000000003,0.8900000000000002,0.762962962962963,0.5719053398058253,0.4363425925925926,0.3180280328661189,22.67361111111111,57.19053398058252,1024
0.29000000000000004,0.8000000000000002,0.7916666666666666,0.5511695906432749,0.43634259259259256,0.3414843414843415,28.333333333333332,55.11695906432749,900
0.34,0.8800000000000002,0.7671296296296296,0.5687990343995172,0.43634259259259256,0.3237103644107904,23.40277777777778,56.87990343995172,1006
0.3,0.8200000000000002,0.7854166666666667,0.5552608311229,0.43611111111111106,0.33902759526938236,27.152777777777775,55.52608311229,927
0.2,0.66,0.8224537037037037,0.5299746692935547,0.4358796296296297,0.3777943368107302,35.34722222222222,52.997466929355475,767
0.24000000000000002,0.7400000000000001,0.8034722222222223,0.5424949582252953,0.4358796296296296,0.36276083467094705,31.25,54.249495822529525,849
0.37,0.9100000000000003,0.7543981481481481,0.5777845965019944,0.43587962962962956,0.30434782608695654,20.9375,57.778459650199444,1061
0.19,0.62,0.8298611111111112,0.5249651324965132,0.4356481481481482,0.3827473722363175,36.736111111111114,52.49651324965132,735
0.31,0.8300000000000002,0.78125,0.5576296296296296,0.4356481481481481,0.33496659242761695,26.52777777777778,55.76296296296296,945
0.21000000000000002,0.68,0.8157407407407408,0.5337684449489217,0.43541666666666673,0.3740952380952381,34.166666666666664,53.376844494892175,796
0.32,0.8500000000000002,0.7754629629629629,0.5614925373134328,0.4354166666666667,0.33075170842824597,25.48611111111111,56.149253731343286,970
0.28,0.7900000000000001,0.7939814814814815,0.5483965014577259,0.4354166666666666,0.34392206692079624,28.993055555555557,54.83965014577259,890
0.22,0.7000000000000001,0.8118055555555556,0.5360707157114343,0.4351851851851852,0.3676642052079285,33.229166666666664,53.60707157114343,813
0.33,0.8700000000000002,0.7701388888888889,0.5647730688307785,0.43495370370370373,0.3271375464684015,24.34027777777778,56.47730688307785,993
0.23,0.7200000000000001,0.805787037037037,0.5397874174087905,0.4349537037037037,0.3662974683544304,32.22222222222222,53.97874174087905,839
0.27,0.7800000000000001,0.7962962962962963,0.5462209302325581,0.4349537037037037,0.3476807354784789,29.54861111111111,54.622093023255815,880
0.29000000000000004,0.8100000000000002,0.7863425925925925,0.5531351192228436,0.4349537037037036,0.34057341442224154,27.743055555555557,55.31351192228436,923
0.24000000000000002,0.7500000000000001,0.8002314814814815,0.5432455886606885,0.4347222222222223,0.36150424585523655,30.9375,54.32455886606885,863
0.26,0.7700000000000001,0.7981481481481482,0.5446635730858469,0.43472222222222223,0.35231023102310227,30.138888888888886,54.46635730858469,872
0.23,0.7300000000000001,0.8013888888888889,0.5421721548238013,0.4344907407407408,0.3677702433187076,31.631944444444443,54.21721548238013,858
0.19,0.63,0.8247685185185185,0.5265225933202358,0.4342592592592593,0.38227755400952035,36.18055555555556,52.652259332023576,757
0.25,0.7600000000000001,0.7988425925925926,0.5436105476673428,0.4342592592592593,0.357405140758874,30.520833333333336,54.361054766734284,869
0.32,0.8600000000000002,0.7708333333333334,0.5633633633633633,0.4342592592592593,0.3299539170506912,24.96527777777778,56.33633633633634,990
0.22,0.7100000000000001,0.8071759259259259,0.5379982793232004,0.43425925925925923,0.36798744605727735,32.673611111111114,53.79982793232004,833
0.29000000000000004,0.8200000000000002,0.78125,0.5552592592592592,0.4337962962962963,0.3402197802197802,27.152777777777775,55.525925925925925,945
0.31,0.8400000000000002,0.7768518518518519,0.5584028605482717,0.4337962962962963,0.3318304779080252,26.145833333333336,55.84028605482717,964
0.2,0.67,0.8171296296296297,0.5305949008498584,0.43356481481481485,0.3749528479818936,34.89583333333333,53.05949008498584,790
0.3,0.8300000000000002,0.7787037037037037,0.5567776456599287,0.43356481481481485,0.3352652697280428,26.52777777777778,55.677764565992874,956
0.28,0.8000000000000002,0.7877314814814815,0.5503967087863649,0.4335648148148148,0.34221840068787623,28.333333333333332,55.03967087863649,917
0.38,0.9200000000000003,0.7474537037037037,0.5800557448126354,0.43356481481481474,0.29521829521829523,20.069444444444446,58.005574481263544,1091
0.35000000000000003,0.9000000000000002,0.7534722222222222,0.5751152073732719,0.43333333333333335,0.31364764267990075,21.70138888888889,57.511520737327196,1065
0.34,0.8900000000000002,0.7592592592592593,0.5707317073170731,0.4333333333333333,0.31848983543078413,22.67361111111111,57.073170731707314,1040
0.36000000000000004,0.9100000000000003,0.7493055555555556,0.5783132530120482,0.4333333333333333,0.30604982206405695,20.9375,57.831325301204814,1083
0.18000000000000002,0.6,0.8319444444444445,0.5205898720089037,0.43310185185185185,0.3835420393559929,37.604166666666664,52.05898720089037,726
0.21000000000000002,0.6900000000000001,0.8097222222222222,0.5345911949685535,0.43287037037037035,0.37094281298299847,33.645833333333336,53.459119496855344,822
0.22,0.7200000000000001,0.8027777777777778,0.5392156862745098,0.43287037037037035,0.366877971473851,32.22222222222222,53.92156862745098,852
0.32,0.8700000000000002,0.7652777777777777,0.5656382335148216,0.43287037037037035,0.32897196261682243,24.34027777777778,56.56382335148216,1014
0.39,0.9300000000000003,0.7416666666666667,0.583645443196005,0.43287037037037035,0.2873931623931624,19.0625,58.3645443196005,1116
0.24000000000000002,0.7600000000000001,0.7953703703703704,0.5439464493597206,0.4326388888888889,0.35857552189930414,30.520833333333336,54.39464493597206,884
0.19,0.64,0.8201388888888889,0.5275190516511431,0.43263888888888885,0.3809171597633137,35.729166666666664,52.75190516511431,777
0.27,0.7900000000000001,0.7902777777777777,0.5474516695957821,0.43263888888888885,0.3445057276198557,28.993055555555557,54.745166959578206,906
0.31,0.8500000000000002,0.7712962962962963,0.5609243697478992,0.43263888888888885,0.3316582914572864,25.48611111111111,56.09243697478992,988
0.33,0.8800000000000002,0.7615740740740741,0.5680851063829787,0.43263888888888885,0.32494061757719717,23.40277777777778,56.80851063829787,1030
0.22,0.7300000000000001,0.7983796296296296,0.5416062626848361,0.43240740740740735,0.36835797043547747,31.631944444444443,54.16062626848361,871
0.23,0.7400000000000001,0.7967592592592593,0.5427077280650784,0.43240740740740735,0.3648103309120258,31.25,54.270772806507836,878
0.18000000000000002,0.61,0.8280092592592593,0.5219457646072128,0.43217592592592596,0.38356164383561636,37.15277777777778,52.19457646072128,743
0.2,0.68,0.8108796296296297,0.5329717385098487,0.43217592592592596,0.37509549274255155,34.166666666666664,53.29717385098487,817
0.26,0.7800000000000001,0.7916666666666666,0.545906432748538,0.4321759259259259,0.34884696016771494,29.54861111111111,54.590643274853804,900
0.28,0.8100000000000002,0.7824074074074074,0.5523668639053254,0.4321759259259259,0.3413147583804963,27.743055555555557,55.23668639053254,940
0.37,0.9200000000000003,0.7446759259259259,0.5800435188063413,0.4319444444444444,0.29598749348619074,20.069444444444446,58.00435188063413,1103
0.3,0.8400000000000002,0.7743055555555556,0.5575485799701047,0.43171296296296297,0.332129963898917,26.145833333333336,55.75485799701047,975
0.25,0.7700000000000001,0.79375,0.5438903470399533,0.4317129629629629,0.35318444995864356,30.138888888888886,54.38903470399533,891
0.19,0.65,0.8175925925925925,0.5277463193657984,0.43148148148148147,0.3794642857142857,35.520833333333336,52.774631936579844,788
0.31,0.8600000000000002,0.7666666666666667,0.5628019323671497,0.43148148148148147,0.3308687615526802,24.96527777777778,56.28019323671497,1008
0.29000000000000004,0.8300000000000002,0.774537037037037,0.5567842199641363,0.43125,0.3364653243847875,26.52777777777778,55.67842199641363,974
0.23,0.7500000000000001,0.7935185185185185,0.543465577596266,0.43124999999999997,0.3635624237494917,30.9375,54.3465577596266,892
0.18000000000000002,0.62,0.8243055555555555,0.523167649536647,0.4312499999999999,0.38344226579520696,36.736111111111114,52.316764953664695,759
0.21000000000000002,0.7000000000000001,0.805324074074074,0.5354987065248634,0.4312499999999999,0.3692427790788446,33.229166666666664,53.54987065248634,841
0.28,0.8200000000000002,0.7773148148148148,0.5544967242406195,0.4310185185185185,0.34096916299559477,27.152777777777775,55.449672424061944,962
0.19,0.66,0.8157407407407408,0.5280930760499433,0.4307870370370371,0.37878221890175573,35.34722222222222,52.80930760499432,796
0.27,0.8000000000000002,0.7840277777777778,0.5494537939179215,0.430787037037037,0.34280792420327305,28.333333333333332,54.94537939179215,933
0.3,0.8500000000000002,0.76875,0.5600722673893406,0.4305555555555556,0.3319615912208505,25.48611111111111,56.00722673893406,999
0.32,0.8800000000000002,0.756712962962963,0.5689813398592842,0.4305555555555556,0.3268036311514573,23.40277777777778,56.898133985928425,1051
0.21000000000000002,0.7100000000000001,0.8006944444444445,0.5374385660595548,0.4303240740740741,0.36958234830575254,32.673611111111114,53.74385660595548,861
0.22,0.7400000000000001,0.79375,0.542140565762613,0.4303240740740741,0.3654001616814874,31.25,54.21405657626131,891
0.34,0.9000000000000002,0.7497685185185186,0.5739425748687866,0.4303240740740741,0.31411530815109345,21.70138888888889,57.394257486878665,1081
0.31,0.8700000000000002,0.7611111111111111,0.5650851581508516,0.4300925925925926,0.32989690721649484,24.34027777777778,56.50851581508516,1032
0.24000000000000002,0.7700000000000001,0.7902777777777777,0.5442296426479203,0.4300925925925925,0.35435684647302906,30.138888888888886,54.42296426479203,906
0.38,0.9300000000000003,0.7372685185185185,0.5833594976452119,0.4300925925925925,0.28847184986595176,19.0625,58.33594976452119,1135
0.17,0.6,0.8263888888888888,0.5201680672268908,0.42986111111111114,0.38491921005386,37.604166666666664,52.01680672268908,750
0.26,0.7900000000000001,0.7856481481481481,0.547142015321155,0.42986111111111114,0.345679012345679,28.993055555555557,54.7142015321155,926
0.35000000000000003,0.9100000000000003,0.7449074074074075,0.5770665009322561,0.42986111111111114,0.3066734589913398,20.9375,57.70665009322561,1102
0.18000000000000002,0.63,0.819212962962963,0.5247244984458886,0.4298611111111111,0.3829787234042553,36.18055555555556,52.472449844588866,781
0.2,0.6900000000000001,0.8048611111111111,0.5337935001438021,0.42962962962962964,0.3719488570321581,33.645833333333336,53.37935001438021,843
0.33,0.8900000000000002,0.7537037037037037,0.5700245700245701,0.42962962962962964,0.3197278911564626,22.67361111111111,57.00245700245701,1064
0.36000000000000004,0.9200000000000003,0.7395833333333334,0.5805946791862285,0.4293981481481482,0.29769392033542974,20.069444444444446,58.05946791862285,1125
0.27,0.8100000000000002,0.7787037037037037,0.5514268727705113,0.42939814814814814,0.3419101613606629,27.743055555555557,55.14268727705113,956
0.29000000000000004,0.8400000000000002,0.7701388888888889,0.5575593627892996,0.42939814814814814,0.33333333333333337,26.145833333333336,55.755936278929966,993
0.3,0.8600000000000002,0.7641203703703704,0.5619509239624356,0.42939814814814814,0.33117483811285847,24.96527777777778,56.19509239624356,1019
0.22,0.7500000000000001,0.7905092592592593,0.5428989751098097,0.4291666666666667,0.3641547861507128,30.9375,54.289897510980964,905
0.23,0.7600000000000001,0.7886574074074074,0.5441737599060757,0.4291666666666667,0.3606422396047756,30.520833333333336,54.417375990607574,913
0.25,0.7800000000000001,0.7872685185185185,0.5451337841811232,0.4291666666666667,0.34972677595628415,29.54861111111111,54.513378418112325,919
0.21000000000000002,0.7200000000000001,0.7962962962962963,0.5386627906976744,0.4289351851851852,0.36848388380421804,32.22222222222222,53.866279069767444,880
0.17,0.61,0.8224537037037037,0.5215311004784688,0.42893518518518514,0.38494934876989867,37.15277777777778,52.15311004784689,767
0.19,0.67,0.8104166666666667,0.5287060839760068,0.4284722222222222,0.3759455370650529,34.89583333333333,52.870608397600684,819
0.21000000000000002,0.7300000000000001,0.7918981481481482,0.541069862613271,0.4284722222222222,0.36998394863563405,31.631944444444443,54.106986261327094,899
0.28,0.8300000000000002,0.7706018518518518,0.5560228296785822,0.4284722222222222,0.33721973094170404,26.52777777777778,55.602282967858216,991
0.37,0.9300000000000003,0.7344907407407407,0.5833595965962811,0.4284722222222222,0.28924731182795704,19.0625,58.33595965962811,1147
0.27,0.8200000000000002,0.7736111111111111,0.5535607420706165,0.4282407407407408,0.3415710503089144,27.152777777777775,55.356074207061646,978
0.18000000000000002,0.64,0.8145833333333333,0.5257175333901677,0.42824074074074076,0.38162282326787705,35.729166666666664,52.571753339016766,801
0.29000000000000004,0.8500000000000002,0.7645833333333333,0.5600968816227672,0.4282407407407407,0.33318035796236806,25.48611111111111,56.00968816227672,1017
0.39,0.9400000000000003,0.7296296296296296,0.5866116751269036,0.4280092592592593,0.27570872707059474,17.98611111111111,58.66116751269036,1168
0.26,0.8000000000000002,0.7793981481481481,0.5491535491535492,0.42800925925925926,0.3439930855661193,28.333333333333332,54.91535491535492,953
0.3,0.8700000000000002,0.7585648148148149,0.564235581324382,0.42800925925925926,0.33020637898686683,24.34027777777778,56.4235581324382,1043
0.17,0.62,0.81875,0.522759400621996,0.4280092592592592,0.38483965014577265,36.736111111111114,52.2759400621996,783
0.2,0.7000000000000001,0.8004629629629629,0.5347021399652978,0.4280092592592592,0.37025440313111546,33.229166666666664,53.47021399652978,862
0.31,0.8800000000000002,0.7525462962962963,0.5684404798523531,0.4277777777777778,0.3277431720172496,23.40277777777778,56.84404798523531,1069
0.24000000000000002,0.7800000000000001,0.7837962962962963,0.545481393975192,0.42754629629629637,0.3509067903838043,29.54861111111111,54.5481393975192,934
0.32,0.8900000000000002,0.7488425925925926,0.5709428129829984,0.42754629629629626,0.32160312805474095,22.67361111111111,57.09428129829984,1085
0.19,0.68,0.8041666666666667,0.5310880829015544,0.42708333333333337,0.3761011106855611,34.166666666666664,53.10880829015544,846
0.29000000000000004,0.8600000000000002,0.7599537037037037,0.5619859884252209,0.42708333333333337,0.33240482822655526,24.96527777777778,56.19859884252209,1037
0.18000000000000002,0.65,0.812037037037037,0.5259407069555302,0.4270833333333333,0.380171449869549,35.520833333333336,52.59407069555302,812
0.2,0.7100000000000001,0.7958333333333333,0.5366492146596858,0.4270833333333333,0.3706045041485579,32.673611111111114,53.66492146596858,882
0.22,0.7600000000000001,0.7856481481481481,0.5436063641720683,0.42708333333333326,0.36123711340206194,30.520833333333336,54.360636417206834,926
0.25,0.7900000000000001,0.78125,0.5463703703703704,0.42685185185185187,0.3465642338881775,28.993055555555557,54.63703703703704,945
0.34,0.9100000000000003,0.7412037037037037,0.5758900687070581,0.4268518518518518,0.30714285714285716,20.9375,57.5890068707058,1118
0.17,0.63,0.8136574074074074,0.5243243243243243,0.42662037037037037,0.38438880706921946,36.18055555555556,52.43243243243243,805
0.23,0.7700000000000001,0.7835648148148148,0.5444608567208272,0.42662037037037037,0.3564273789649416,30.138888888888886,54.446085672082724,935
0.26,0.8100000000000002,0.774074074074074,0.5511363636363636,0.42662037037037037,0.3431072210065646,27.743055555555557,55.11363636363637,976
0.28,0.8400000000000002,0.7662037037037037,0.556797583081571,0.42662037037037037,0.3340898774398547,26.145833333333336,55.679758308157105,1010
0.33,0.9000000000000002,0.7442129629629629,0.5732503888024884,0.42662037037037037,0.3153692614770459,21.70138888888889,57.32503888024883,1105
0.21000000000000002,0.7400000000000001,0.7872685185185185,0.5416054101734784,0.42638888888888893,0.3670320747056435,31.25,54.16054101734784,919
0.18000000000000002,0.66,0.8101851851851852,0.5262857142857142,0.4263888888888889,0.3794910179640718,35.34722222222222,52.628571428571426,820
0.16,0.6,0.819675925925926,0.5196272239480373,0.425925925925926,0.38658492607284534,37.604166666666664,51.96272239480373,779
0.35000000000000003,0.9200000000000003,0.7351851851851852,0.5793450881612091,0.42592592592592593,0.29831932773109243,20.069444444444446,57.93450881612091,1144
0.36000000000000004,0.9300000000000003,0.7293981481481482,0.583941605839416,0.42592592592592593,0.2909680908599243,19.0625,58.3941605839416,1169
0.27,0.8300000000000002,0.7668981481481482,0.555086024750981,0.4256944444444445,0.33782569631626236,26.52777777777778,55.5086024750981,1007
0.2,0.7200000000000001,0.7914351851851852,0.5378765720971044,0.42569444444444443,0.36951316839585,32.22222222222222,53.78765720971044,901
0.29000000000000004,0.8700000000000002,0.7543981481481481,0.5642835225529304,0.42569444444444443,0.3314500941619586,24.34027777777778,56.428352255293035,1061
0.3,0.8800000000000002,0.75,0.5675925925925925,0.4256944444444444,0.32805755395683456,23.40277777777778,56.75925925925925,1080
0.26,0.8200000000000002,0.7689814814814815,0.5532811559301626,0.425462962962963,0.34278122232063774,27.152777777777775,55.32811559301626,998
0.28,0.8500000000000002,0.7606481481481482,0.559342665855143,0.425462962962963,0.33394664213431463,25.48611111111111,55.9342665855143,1034
0.38,0.9400000000000003,0.7252314814814815,0.5863389722310884,0.42523148148148154,0.27678571428571425,17.98611111111111,58.633897223108846,1187
0.2,0.7300000000000001,0.7870370370370371,0.5402941176470588,0.4252314814814815,0.3710261569416499,31.631944444444443,54.029411764705884,920
0.21000000000000002,0.7500000000000001,0.7840277777777778,0.5423678771774432,0.4252314814814815,0.3657937806873977,30.9375,54.23678771774432,933
0.24000000000000002,0.7900000000000001,0.7777777777777778,0.5467261904761904,0.42523148148148143,0.34775160599571736,28.993055555555557,54.672619047619044,960
